road_id,road_type,road_length_km,road_condition,road_width_m,traffic_level,elevation_m,slope_degree,rainfall_mm,temperature_c,previous_disruptions,previous_accidents,flood,landslide,bridge_damage,road_accessible,risk_score,risk_category
R08988,Village Road,3.24,1,5.77,0,265.3,28.98,97.7,10.31,2,4,1,0,0,1,0.3270561946162289,Moderate
R08989,Village Road,8.88,0,11.37,2,1244.7,39.75,43.63,21.85,3,3,0,0,0,1,0.19406776205358353,Safe
R08990,District Road,2.4,0,5.76,0,444.8,10.4,98.05,28.27,3,2,0,1,0,1,0.26106496447449185,Moderate
R08991,State Highway,8.1,1,5.03,0,1895.5,6.26,105.46,32.67,0,1,1,0,0,1,0.28274307204730925,Moderate
R08992,State Highway,0.79,3,9.57,0,1661.3,38.16,57.64,34.15,3,2,0,1,0,0,0.47129367342915535,Moderate
R08993,State Highway,18.02,0,9.71,0,1821.4,18.41,52.72,11.73,4,3,0,0,0,1,0.06713141792021377,Safe
R08994,District Road,10.78,0,7.25,2,233.7,31.48,87.38,14.88,4,3,0,0,0,1,0.1864836197778577,Safe
R08995,State Highway,17.07,2,11.52,2,1300.3,24.66,60.09,34.98,0,1,0,1,0,0,0.42048983303385423,Moderate
R08996,District Road,1.67,1,4.82,2,2109.4,7.92,168.4,17.84,2,0,0,0,0,1,0.16513773239736984,Safe
R08997,State Highway,4.94,0,11.22,3,1797.7,31.53,65.63,11.39,3,1,0,0,0,1,0.19485461807721138,Safe
R08998,Village Road,5.56,2,9.8,1,2161.3,18.94,102.51,33.34,4,2,1,1,0,0,0.5965971988910147,High
R08999,Highway,8.04,0,6.31,0,555.0,12.95,20.62,20.09,1,2,0,0,0,1,0.06048486302999357,Safe
R09000,Village Road,16.16,3,10.26,1,752.9,40.62,74.8,17.28,0,1,1,1,0,0,0.6199764258510991,High
R09001,Village Road,8.04,0,4.2,2,1131.1,0.27,70.99,13.77,3,1,0,0,0,1,0.11645291013550071,Safe
R09002,District Road,4.49,0,4.18,3,1332.0,18.22,116.22,20.63,2,0,0,0,0,1,0.12759809838436287,Safe
R09003,District Road,1.77,0,11.37,1,667.8,13.52,209.86,19.19,1,1,1,0,0,1,0.42872608588617317,Moderate
R09004,District Road,2.05,0,3.85,2,984.0,2.45,8.49,33.1,1,0,0,0,0,1,0.03063798849851492,Safe
R09005,District Road,15.32,1,3.04,2,1733.3,3.62,143.88,15.3,3,2,1,0,0,1,0.31247193930215134,Moderate
R09006,State Highway,9.17,1,6.5,0,1631.2,7.75,134.34,12.16,5,2,0,0,0,1,0.23088886107334028,Safe
R09007,State Highway,14.66,1,3.93,1,320.7,22.72,95.94,16.91,3,1,0,0,0,1,0.17267360258927505,Safe
R09008,District Road,13.8,1,10.77,0,2465.0,12.72,50.72,23.65,1,3,0,0,1,1,0.18845287110640654,Safe
R09009,District Road,3.14,1,11.3,1,1428.7,37.7,15.06,18.2,2,4,0,0,0,1,0.21172589858965013,Safe
R09010,District Road,3.29,0,7.34,2,1234.7,10.8,34.31,17.81,2,0,0,0,0,1,0.07163418251757724,Safe
R09011,State Highway,15.23,3,6.83,2,2419.8,32.41,21.18,19.95,2,2,1,0,0,0,0.415977644457147,Moderate
R09012,State Highway,14.56,2,7.85,1,393.8,9.47,183.81,31.81,3,4,1,0,0,1,0.4524911052484539,Moderate
R09013,Highway,7.87,0,5.04,2,1382.0,1.91,68.6,26.57,2,2,1,0,0,1,0.3036679774148807,Moderate
R09014,Highway,2.01,1,5.68,0,2022.4,11.91,93.93,23.18,1,1,0,0,0,1,0.157132870025401,Safe
R09015,State Highway,0.74,1,3.91,0,1027.3,37.69,59.35,20.07,1,0,0,0,0,1,0.18808683917493613,Safe
R09016,Highway,6.12,0,7.02,0,1853.9,3.7,44.55,11.76,1,2,0,0,1,1,0.21643539134886403,Safe
R09017,Highway,0.68,1,8.51,2,2252.9,15.5,51.01,32.11,1,1,0,0,0,1,0.1354583224735952,Safe
R09018,Village Road,4.99,1,11.37,2,691.1,0.36,28.29,13.21,2,1,0,1,0,1,0.3167548942526964,Moderate
R09019,Highway,8.68,0,9.65,1,641.6,28.36,54.12,14.66,1,2,0,0,0,1,0.14277577217041193,Safe
R09020,District Road,2.87,0,9.51,3,933.7,42.42,134.57,21.25,5,3,0,0,0,1,0.2478595670066139,Safe
R09021,State Highway,2.53,2,5.77,2,1075.2,17.3,132.51,13.5,2,0,0,0,0,1,0.20698890922285862,Safe
R09022,Village Road,17.98,0,10.99,1,322.1,25.96,67.13,26.0,3,3,0,1,0,1,0.3068574950644553,Moderate
R09023,District Road,11.92,0,11.52,1,616.7,20.35,67.65,22.36,1,2,0,1,0,1,0.36004593219083725,Moderate
R09024,State Highway,18.72,2,11.39,2,2189.4,43.8,24.56,22.44,1,2,0,0,1,1,0.331751137015716,Moderate
R09025,District Road,7.24,2,3.35,0,1438.1,33.12,127.26,34.18,1,1,1,0,0,1,0.3773329583531207,Moderate
R09026,State Highway,13.7,0,8.44,0,706.2,1.99,100.55,26.84,1,0,0,0,0,1,0.08626968700488358,Safe
R09027,District Road,4.49,2,8.79,0,2361.8,4.89,59.58,28.3,3,4,1,0,0,1,0.304182143906026,Moderate
R09028,Highway,12.56,1,5.66,2,1947.1,21.17,85.98,25.24,1,0,0,0,0,1,0.10868421251174878,Safe
R09029,Village Road,3.03,0,11.93,3,938.0,28.43,87.45,16.49,2,3,1,0,1,1,0.4997929563626567,Moderate
R09030,District Road,0.54,1,5.62,1,1925.3,13.07,143.7,11.57,1,2,0,0,0,1,0.13026696835338206,Safe
R09031,State Highway,18.66,2,4.95,3,1510.3,30.36,97.94,24.02,1,0,0,0,1,1,0.3637826930667551,Moderate
R09032,District Road,11.32,0,7.36,1,1725.4,25.94,72.92,21.16,2,1,0,0,0,1,0.11461161262517149,Safe
R09033,State Highway,18.58,1,5.91,1,837.6,19.58,105.57,13.08,0,0,0,0,0,1,0.18515853894626125,Safe
R09034,Village Road,7.01,1,11.32,2,563.3,26.2,95.03,31.49,2,0,0,0,0,1,0.10909111217945877,Safe
R09035,District Road,6.89,1,6.96,1,671.3,41.24,58.7,22.42,4,0,0,1,0,1,0.3562183819181725,Moderate
R09036,District Road,8.31,1,6.69,1,255.1,10.94,51.69,21.35,5,0,0,0,0,1,0.1658187572662514,Safe
R09037,Highway,14.27,1,8.63,0,1204.0,35.6,108.19,20.43,1,0,0,0,0,1,0.18727316965557403,Safe
R09038,Village Road,11.53,0,3.73,0,1045.3,0.54,67.67,28.44,2,1,0,0,1,1,0.17618610379448785,Safe
R09039,District Road,18.54,1,9.81,1,56.2,3.82,60.49,11.29,0,1,0,0,0,1,0.059824548839915365,Safe
R09040,State Highway,1.0,1,9.92,0,2148.1,42.74,66.64,15.38,2,1,0,0,0,1,0.18239909950887007,Safe
R09041,Highway,14.31,2,7.27,2,1720.6,31.4,41.92,32.56,1,2,1,0,1,0,0.5666228340072547,High
R09042,State Highway,6.94,1,11.6,1,1144.5,28.5,105.78,11.0,2,0,0,0,0,1,0.2603411478940259,Moderate
R09043,Village Road,4.01,1,8.21,1,2419.2,15.03,46.97,25.27,5,0,1,1,0,1,0.5811066039565511,High
R09044,State Highway,10.45,3,9.26,2,2354.3,8.3,83.29,16.03,1,1,0,0,0,1,0.22384832370443047,Safe
R09045,District Road,10.35,0,11.32,3,283.0,17.1,32.36,23.51,6,0,0,0,1,1,0.20620033746825078,Safe
R09046,Highway,3.17,0,9.0,0,1557.1,26.93,64.62,23.28,3,2,0,0,0,1,0.0360367496385611,Safe
R09047,State Highway,4.44,0,6.89,1,2051.7,28.55,146.57,26.41,3,0,1,1,0,1,0.5572309098411979,High
R09048,District Road,8.46,0,3.22,2,473.7,7.63,64.43,14.29,2,1,0,0,0,1,0.13627917129440073,Safe
R09049,Village Road,8.47,1,9.55,0,363.5,20.05,47.25,26.02,2,3,0,0,0,1,0.06299583558743205,Safe
R09050,District Road,6.69,0,11.68,0,686.5,25.5,168.13,29.54,6,1,0,0,0,1,0.15560134327145897,Safe
R09051,Village Road,3.4,0,7.23,1,735.2,43.2,86.49,14.39,1,0,0,1,0,1,0.3103076096672418,Moderate
R09052,District Road,0.59,0,6.06,1,2414.2,24.72,30.71,29.74,3,0,0,0,0,1,0.0967004958923001,Safe
R09053,Highway,19.42,1,7.67,0,1962.2,26.13,100.01,13.04,2,0,0,1,0,1,0.33534018954935507,Moderate
R09054,State Highway,18.9,2,9.56,1,196.4,34.43,66.06,16.57,3,0,1,1,0,0,0.5859442789457072,High
R09055,District Road,9.93,2,3.01,1,1976.9,18.85,110.36,19.05,1,1,0,0,0,1,0.25327480843608174,Moderate
R09056,Village Road,19.9,0,10.98,1,465.6,17.27,76.72,17.78,0,2,1,0,0,1,0.29634479591053076,Moderate
R09057,Village Road,13.64,1,10.98,2,925.2,26.59,99.26,28.35,3,4,0,0,0,1,0.24610395061393445,Safe
R09058,State Highway,1.84,0,7.87,2,830.4,35.25,217.11,16.72,0,0,1,0,0,1,0.4577283313382978,Moderate
R09059,State Highway,2.8,0,4.1,1,717.3,28.69,32.56,28.77,2,0,0,0,0,1,0.11145158718664942,Safe
R09060,State Highway,18.36,2,9.05,1,806.5,8.38,47.6,11.43,2,0,0,0,0,1,0.11970737124049646,Safe
R09061,Village Road,12.79,1,4.24,2,1897.8,17.9,81.72,17.96,2,1,1,0,1,1,0.476911317908106,Moderate
R09062,Village Road,16.94,0,7.57,1,703.1,23.07,26.78,32.82,1,3,0,0,0,1,0.09825621770608452,Safe
R09063,Village Road,18.02,1,3.84,2,2011.8,23.57,122.17,19.64,0,0,1,1,0,1,0.6135707648226534,High
R09064,State Highway,9.23,0,8.3,1,273.0,15.28,55.8,21.76,2,0,0,1,0,1,0.273604474657067,Moderate
R09065,District Road,1.45,1,5.86,1,1508.2,23.51,94.26,28.82,2,1,0,0,0,1,0.11450640947660437,Safe
R09066,District Road,4.17,1,10.48,0,2164.4,30.28,30.5,11.35,0,1,1,1,1,0,0.6376564148094389,High
R09067,State Highway,1.8,0,10.2,2,244.3,21.06,39.8,27.51,1,0,1,0,0,1,0.32226505426684315,Moderate
R09068,District Road,4.18,3,11.99,1,1605.5,20.31,98.02,11.61,1,1,0,0,0,1,0.18469450125681208,Safe
R09069,Highway,8.51,1,5.32,2,1303.5,36.07,20.21,23.81,1,1,0,0,0,1,0.1476990419866978,Safe
R09070,Highway,2.8,2,3.56,1,863.3,34.06,85.18,25.29,2,3,0,0,0,1,0.24298828420905524,Safe
R09071,Village Road,3.75,2,6.99,0,296.7,19.01,183.93,13.62,3,0,0,0,0,1,0.22511826695084083,Safe
R09072,Village Road,9.19,1,3.75,1,1707.4,44.82,9.46,31.27,0,1,0,0,0,1,0.16471259535947652,Safe
R09073,District Road,7.13,1,4.61,0,808.0,2.99,43.99,24.22,3,2,0,1,0,1,0.3428033867402289,Moderate
R09074,District Road,9.62,0,8.38,1,880.4,14.67,28.81,13.87,6,3,0,0,0,1,0.09563295249741877,Safe
R09075,State Highway,8.87,1,8.33,1,1808.1,1.66,56.27,31.52,1,4,0,0,0,1,0.20195716818886056,Safe
R09076,District Road,13.07,1,3.39,0,2366.1,37.78,84.72,30.62,1,3,1,0,0,1,0.3620796216569689,Moderate
R09077,Village Road,18.78,0,6.99,0,867.4,34.0,37.0,26.77,3,0,0,1,0,1,0.3541556438393382,Moderate
R09078,Village Road,2.6,1,7.77,2,1879.5,30.77,34.14,20.14,1,0,0,0,0,1,0.13828975391078602,Safe
R09079,District Road,2.44,2,5.41,2,2393.7,9.65,64.11,22.35,1,1,0,0,0,1,0.13922222667301923,Safe
R09080,State Highway,17.13,3,10.85,0,289.7,31.85,39.44,27.59,1,1,0,0,0,1,0.11943857659369664,Safe
R09081,State Highway,10.37,1,4.45,1,1346.5,15.99,67.01,17.51,1,0,0,0,1,1,0.24623907804199044,Safe
R09082,District Road,15.44,1,5.29,1,77.4,39.09,29.95,24.89,2,2,0,0,0,1,0.22073515830881296,Safe
R09083,State Highway,4.7,2,4.41,1,2071.7,8.98,162.0,25.55,2,2,0,0,0,1,0.2461653123061774,Safe
R09084,Village Road,16.66,0,4.05,0,752.9,9.8,50.05,15.55,2,1,0,0,0,1,0.030868059682991437,Safe
R09085,State Highway,18.52,0,10.91,0,865.3,43.23,28.74,13.22,2,1,0,0,0,1,0.09788433365417216,Safe
R09086,Highway,12.89,0,5.5,2,1733.9,23.27,55.32,14.12,0,0,0,0,0,1,0.14735552352601017,Safe
R09087,State Highway,2.56,2,9.5,2,1983.5,20.09,19.25,10.53,2,0,0,1,0,0,0.34709142632793705,Moderate
R09088,Village Road,17.96,0,6.85,1,1030.0,15.83,85.52,28.78,1,2,0,1,0,1,0.30107904096222526,Moderate
R09089,State Highway,15.95,0,8.72,2,1680.5,37.4,60.48,30.24,3,2,0,0,0,1,0.18584677632274169,Safe
R09090,District Road,15.14,1,11.35,1,2393.1,15.87,21.63,29.99,1,2,0,0,0,1,0.044486956240625174,Safe
R09091,District Road,1.22,2,10.6,0,2222.9,16.03,50.96,33.25,3,2,0,0,0,1,0.14187796581395892,Safe
R09092,Highway,16.08,3,3.62,2,1768.2,5.55,37.38,12.12,0,3,0,0,0,1,0.1894496954276152,Safe
R09093,District Road,3.19,1,10.61,0,2360.5,23.43,50.12,33.27,3,3,0,0,0,1,0.11839328084773544,Safe
R09094,District Road,4.84,3,7.07,2,2196.0,41.57,38.09,22.55,2,2,0,1,0,0,0.4341633870727519,Moderate
R09095,District Road,11.75,0,6.15,1,1836.1,43.09,51.79,19.83,2,2,0,1,0,1,0.29009527884117015,Moderate
R09096,Village Road,5.67,0,9.05,2,2297.3,44.8,142.05,13.55,5,2,0,0,0,1,0.22034653752613226,Safe
R09097,State Highway,13.4,3,11.55,1,2052.6,21.29,61.97,22.08,3,2,1,0,0,0,0.3700148532580177,Moderate
R09098,Highway,12.36,1,3.85,2,1280.5,34.87,80.11,27.04,3,2,0,0,0,1,0.23174314678334712,Safe
R09099,Village Road,2.61,0,9.91,0,1280.6,24.86,180.11,12.22,2,0,1,1,0,1,0.5715803259799861,High
R09100,State Highway,13.29,1,4.83,0,71.5,24.66,81.01,34.44,0,2,0,0,0,1,0.05719870015298731,Safe
R09101,District Road,18.52,2,6.42,2,124.1,36.28,82.63,32.92,0,2,0,0,0,1,0.1982307958685591,Safe
R09102,Village Road,3.64,2,10.86,2,1878.3,37.59,169.14,32.18,2,1,1,0,0,1,0.5185066742103299,High
R09103,State Highway,12.14,2,7.91,2,1409.2,0.89,34.43,20.24,2,4,1,0,0,1,0.40061119271167767,Moderate
R09104,District Road,7.17,1,3.61,1,1914.3,42.43,17.44,31.4,3,6,0,0,0,1,0.2062123343260504,Safe
R09105,Highway,9.46,2,7.57,1,2376.7,37.03,77.19,13.14,1,2,0,0,0,1,0.21419618182028524,Safe
R09106,State Highway,6.1,1,10.11,1,1158.7,32.45,45.91,32.77,2,3,0,0,0,1,0.1460786327097571,Safe
R09107,Highway,7.41,1,7.76,0,266.7,38.34,44.61,31.37,2,1,0,1,0,1,0.31696908303064136,Moderate
R09108,Village Road,1.06,2,4.5,2,1585.1,24.18,72.96,24.68,1,0,1,1,1,0,0.7550930823126828,Critical
R09109,State Highway,19.64,1,7.01,2,294.3,34.8,99.67,26.56,2,0,1,0,0,1,0.4646471203938668,Moderate
R09110,District Road,12.68,0,11.32,3,1572.2,26.94,139.62,18.77,3,2,0,1,0,1,0.41069504184179456,Moderate
R09111,Village Road,10.26,1,8.92,1,1343.0,24.43,74.93,33.72,1,2,0,0,1,1,0.2868604416835299,Moderate
R09112,District Road,7.98,1,9.57,1,1794.9,9.52,35.93,11.67,0,3,0,0,0,1,0.06060381784876117,Safe
R09113,District Road,11.02,0,10.07,2,909.9,38.13,29.37,32.27,3,3,0,0,0,1,0.14885532330172727,Safe
R09114,District Road,7.91,0,3.82,2,402.5,39.77,138.51,16.54,3,3,1,0,0,1,0.42595578491290154,Moderate
R09115,State Highway,7.52,0,8.23,2,628.7,43.7,38.44,30.13,2,0,0,0,0,1,0.15514387629899823,Safe
R09116,District Road,9.55,0,6.38,2,1724.9,5.42,43.35,11.24,1,0,0,0,0,1,0.07866727277413883,Safe
R09117,District Road,5.88,2,4.25,2,1221.5,13.12,60.06,16.11,2,0,0,0,0,1,0.1045763971698195,Safe
R09118,Village Road,4.01,0,4.82,0,1375.0,30.84,58.48,14.95,4,1,0,0,0,1,0.1342790796853047,Safe
R09119,Village Road,11.35,0,10.03,2,841.3,38.49,54.59,34.46,1,2,0,0,0,1,0.10388889001832044,Safe
R09120,Village Road,16.93,1,4.45,0,2099.9,33.81,46.91,15.24,2,0,0,0,0,1,0.1506033869053731,Safe
R09121,Village Road,3.48,2,5.81,2,2498.7,20.5,104.03,19.28,4,1,1,0,0,1,0.36184589324117633,Moderate
R09122,District Road,1.14,0,5.56,1,814.9,32.67,65.42,17.45,1,0,0,0,1,1,0.28571392293434233,Moderate
R09123,District Road,5.31,0,3.44,0,1810.7,3.25,202.94,34.65,0,0,1,0,1,1,0.5274803784298168,High
R09124,Village Road,19.6,3,7.16,1,469.2,29.81,54.41,25.4,1,2,0,0,1,0,0.39451852462224823,Moderate
R09125,State Highway,16.66,1,9.89,0,1869.0,0.36,201.36,18.99,1,2,1,0,0,1,0.405237142259269,Moderate
R09126,Village Road,12.12,3,3.2,0,1105.6,2.14,12.78,32.7,1,1,1,0,0,0,0.2982173669184544,Moderate
R09127,District Road,18.62,0,4.01,0,1533.0,34.08,126.58,27.68,3,0,0,0,0,1,0.14024328926583438,Safe
R09128,District Road,9.18,0,9.48,1,632.0,21.49,95.67,27.59,0,3,1,0,0,1,0.38219664937481734,Moderate
R09129,District Road,19.67,0,8.34,0,2136.6,2.68,10.23,22.16,2,3,0,0,0,1,0.07117635136965669,Safe
R09130,Village Road,6.28,0,9.44,0,474.7,21.68,192.84,22.45,2,3,1,0,0,1,0.4009320857799735,Moderate
R09131,State Highway,5.19,2,5.07,0,2325.1,2.82,64.31,28.27,3,2,0,0,0,1,0.0527396991512305,Safe
R09132,District Road,12.94,3,10.23,0,200.1,15.57,77.71,10.25,1,4,0,0,0,1,0.25107562925373234,Moderate
R09133,District Road,7.87,3,7.32,0,755.6,7.08,33.61,20.93,2,6,0,0,0,1,0.13248592219160385,Safe
R09134,State Highway,12.71,2,8.49,1,1429.2,9.87,28.11,34.53,2,4,0,0,0,1,0.06711041689351,Safe
R09135,Village Road,6.45,2,3.83,1,2153.2,8.8,34.31,26.34,1,1,0,0,0,1,0.2182581446520565,Safe
R09136,District Road,12.55,1,4.85,3,1463.7,16.73,28.82,19.47,2,1,0,0,0,1,0.16312461313692866,Safe
R09137,District Road,5.88,2,9.96,0,579.5,4.86,38.42,14.25,2,2,0,0,0,1,0.16784535667525366,Safe
R09138,State Highway,1.49,0,5.02,2,2154.6,23.75,115.56,18.97,3,1,0,0,0,1,0.14771931200816077,Safe
R09139,District Road,18.29,1,3.83,1,1510.6,18.32,125.27,22.0,0,4,1,0,0,1,0.3598724629560264,Moderate
R09140,District Road,17.72,1,8.37,1,619.3,37.79,53.87,25.77,0,1,1,0,0,1,0.30578783564531675,Moderate
R09141,District Road,19.43,2,7.93,1,1426.5,37.17,31.59,34.58,3,2,1,0,0,1,0.37470045947792213,Moderate
R09142,State Highway,14.47,1,8.47,0,1704.5,37.09,169.51,22.4,1,1,1,0,0,1,0.4574739754359787,Moderate
R09143,Village Road,13.81,2,8.56,1,1717.3,21.13,130.82,19.09,5,2,1,0,0,1,0.38126093341710987,Moderate
R09144,District Road,11.4,1,7.5,2,1823.8,13.09,265.11,16.34,1,0,1,0,0,1,0.48020711000269095,Moderate
R09145,District Road,2.96,2,7.44,2,2244.6,18.69,38.13,29.15,2,0,0,0,0,1,0.21141400465316218,Safe
R09146,District Road,4.19,3,11.32,3,2070.8,30.93,88.15,21.6,2,1,0,0,0,1,0.31158692929333937,Moderate
R09147,State Highway,6.14,0,7.8,2,1538.9,23.84,46.28,28.13,2,4,0,1,0,1,0.32827922304680257,Moderate
R09148,District Road,17.86,3,8.56,1,128.8,28.09,10.05,17.09,1,2,0,0,0,1,0.20668270425634722,Safe
R09149,District Road,3.87,1,5.4,1,1886.3,31.22,97.76,19.28,1,3,0,0,0,1,0.17795801015744012,Safe
R09150,District Road,18.5,1,10.84,2,2438.7,41.33,304.95,33.89,0,2,1,1,0,1,0.7549488832040392,Critical
R09151,District Road,10.69,2,3.22,2,798.6,42.48,91.38,15.84,4,1,0,0,0,1,0.21556122675259737,Safe
R09152,District Road,14.45,1,8.02,0,1536.9,37.82,84.78,17.96,1,1,0,0,0,1,0.14844578161357216,Safe
R09153,Highway,2.65,1,6.45,2,1933.2,2.93,97.57,22.72,4,3,1,1,0,1,0.5896827375969954,High
R09154,District Road,5.75,1,8.44,1,1615.8,44.07,42.98,23.15,2,0,0,0,0,1,0.1958603468866416,Safe
R09155,State Highway,19.19,0,6.24,1,2310.2,31.66,51.07,11.66,4,4,0,0,0,1,0.2249135417210924,Safe
R09156,Highway,5.69,1,9.46,2,1209.7,31.2,112.38,34.29,1,2,0,0,0,1,0.15000206772437946,Safe
R09157,Village Road,6.28,0,3.18,2,1353.0,1.04,27.64,17.57,0,1,0,0,0,1,0.020154470466775154,Safe
R09158,District Road,4.35,3,6.65,3,143.7,21.57,54.6,11.34,2,2,0,1,0,0,0.449159939109515,Moderate
R09159,District Road,3.02,0,10.48,2,2255.5,28.19,120.18,16.37,1,2,1,0,0,1,0.3923885581897029,Moderate
R09160,District Road,5.05,1,5.25,0,692.6,12.53,24.15,19.99,2,2,0,1,0,1,0.27104570736006695,Moderate
R09161,Village Road,13.03,3,3.47,0,2447.1,3.75,63.88,15.79,1,3,1,0,1,0,0.404998338085611,Moderate
R09162,District Road,9.38,3,7.47,1,545.2,23.96,27.16,13.87,3,0,1,0,0,0,0.33588424765242636,Moderate
R09163,Village Road,11.3,2,11.79,2,671.0,20.08,51.51,22.68,2,3,0,1,0,0,0.3538463359303584,Moderate
R09164,State Highway,2.89,1,3.58,0,1237.3,1.98,65.2,29.91,2,2,0,0,0,1,0.10116600077904735,Safe
R09165,Village Road,16.14,0,3.63,2,1668.2,23.37,97.95,27.62,1,2,0,0,0,1,0.1528828112370141,Safe
R09166,Village Road,15.79,1,8.36,1,1129.6,4.85,119.22,20.64,2,1,0,0,0,1,0.15917115441026916,Safe
R09167,Village Road,0.92,0,5.25,2,912.0,19.1,69.18,13.1,1,0,0,0,0,1,0.1528059401672164,Safe
R09168,State Highway,7.98,2,6.69,0,1373.2,12.17,34.01,33.87,3,5,0,0,0,1,0.06487083476119165,Safe
R09169,State Highway,1.84,0,10.47,0,2397.8,43.67,88.02,18.42,1,2,0,1,0,1,0.35513348287816243,Moderate
R09170,State Highway,15.95,1,4.79,0,2406.8,1.56,24.57,12.58,0,0,0,0,0,1,0.008747691675283317,Safe
R09171,State Highway,14.88,1,9.47,1,853.7,25.2,145.7,18.41,4,1,0,1,0,1,0.41292502141931353,Moderate
R09172,Village Road,18.09,1,7.54,0,1716.4,6.84,33.56,27.43,2,0,1,0,0,1,0.311034391131328,Moderate
R09173,Highway,5.11,1,11.14,2,1818.7,14.37,66.83,16.28,3,3,0,0,0,1,0.13144116668374764,Safe
R09174,Highway,9.4,2,11.76,1,1650.9,8.28,32.34,14.57,3,1,0,0,0,1,0.18198340798011953,Safe
R09175,State Highway,4.1,0,7.36,2,326.9,44.78,92.96,16.59,4,3,1,0,0,1,0.46853690615581056,Moderate
R09176,State Highway,7.74,1,8.26,3,1371.7,1.46,109.55,23.79,1,0,1,1,0,1,0.5762908917398579,High
R09177,State Highway,10.68,0,9.71,1,1920.0,24.36,81.81,31.86,2,0,0,0,0,1,0.14953315633929284,Safe
R09178,Village Road,1.54,0,5.87,0,542.0,27.36,51.42,13.3,2,2,1,0,0,1,0.33243251550287367,Moderate
R09179,District Road,14.44,1,5.04,2,903.1,34.75,139.12,13.59,5,2,0,1,0,1,0.47164459298917105,Moderate
R09180,Highway,11.09,0,11.68,0,549.3,28.17,67.54,20.71,3,2,0,0,0,1,0.1396375047779347,Safe
R09181,District Road,16.66,0,6.89,0,2223.0,10.41,117.59,13.13,1,1,1,1,0,1,0.4885047401297757,Moderate
R09182,District Road,5.8,2,3.01,1,2153.4,26.91,18.96,34.48,3,2,0,0,0,1,0.16801797471000707,Safe
R09183,Highway,18.11,1,10.54,0,464.5,43.87,62.42,31.97,2,2,0,0,0,1,0.12297790243906649,Safe
R09184,District Road,19.97,0,8.4,1,1913.3,38.18,60.0,11.62,2,1,0,1,0,1,0.3396630577632771,Moderate
R09185,District Road,18.43,0,4.52,1,941.7,20.41,84.6,32.67,0,1,0,0,0,1,0.13421114351948854,Safe
R09186,District Road,15.67,0,3.27,1,1731.1,21.48,100.81,17.11,0,0,0,0,1,1,0.22926389716664552,Safe
R09187,District Road,16.34,1,5.62,0,1258.8,5.98,168.95,18.07,0,2,1,0,0,1,0.4574818295492087,Moderate
R09188,Highway,11.69,1,11.35,1,1206.3,25.65,55.85,18.46,1,4,0,0,0,1,0.20599893380827758,Safe
R09189,Village Road,4.21,1,11.4,0,2209.1,12.61,41.29,11.75,1,2,0,0,0,1,0.1346307416204267,Safe
R09190,Village Road,13.7,0,5.8,0,1610.6,4.87,90.23,29.47,6,1,1,0,0,1,0.28371479519062226,Moderate
R09191,Village Road,14.4,1,10.52,1,627.6,21.34,46.28,14.56,2,2,1,0,0,1,0.22318363687455223,Safe
R09192,Highway,19.72,1,6.98,1,321.4,2.03,77.67,15.2,1,1,0,0,0,1,0.10063337282265672,Safe
R09193,Village Road,11.06,1,8.89,1,2336.8,5.41,22.67,29.22,1,2,0,0,0,1,0.07538296623525496,Safe
R09194,Village Road,5.79,2,6.01,0,425.8,9.86,66.4,11.5,0,0,0,0,0,1,0.08127719456114313,Safe
R09195,Village Road,13.83,0,7.64,3,1848.5,44.58,15.56,18.4,1,1,0,1,0,1,0.36836124611079935,Moderate
R09196,Highway,19.6,0,5.64,0,1264.8,36.38,50.9,24.03,5,1,0,0,0,1,0.14520056830128494,Safe
R09197,District Road,3.96,2,3.55,2,393.2,24.38,71.87,12.89,2,1,0,1,0,0,0.4818826290396581,Moderate
R09198,Village Road,6.86,0,4.25,0,1952.8,10.47,70.27,20.63,0,2,0,0,0,1,0.03911859795392891,Safe
R09199,District Road,11.07,0,5.62,2,2266.0,23.35,52.02,18.84,2,3,0,0,0,1,0.1946320653409072,Safe
R09200,District Road,3.82,2,11.79,1,347.7,29.2,111.34,18.04,6,4,0,0,0,1,0.3525998308021844,Moderate
R09201,Village Road,0.93,1,11.69,1,214.4,0.21,51.62,16.76,3,0,0,0,0,1,0.09211667171630541,Safe
R09202,District Road,7.07,2,10.45,0,2132.1,44.46,41.22,18.48,2,1,0,1,0,0,0.34563186724989675,Moderate
R09203,District Road,17.37,0,5.09,1,1277.3,28.21,55.23,19.8,2,1,0,1,0,1,0.2985513512492797,Moderate
R09204,District Road,1.35,1,6.97,2,1702.6,44.47,75.33,13.2,1,1,0,0,0,1,0.21260477177426126,Safe
R09205,Village Road,8.86,0,6.96,2,1131.6,21.11,35.38,15.19,3,0,1,0,0,1,0.30075715143372506,Moderate
R09206,Highway,15.36,1,6.48,0,1060.4,28.06,162.08,32.76,3,0,1,1,0,1,0.6053420056949319,High
R09207,District Road,19.09,0,3.4,1,784.2,20.77,138.7,33.61,3,1,0,0,0,1,0.1318010539396193,Safe
R09208,District Road,19.72,1,7.81,0,1429.2,0.43,159.59,34.82,5,2,1,0,1,1,0.4765450780396714,Moderate
R09209,Village Road,8.73,0,3.66,0,441.5,38.25,70.31,21.97,7,0,0,0,0,1,0.2243877345837429,Safe
R09210,District Road,19.03,0,10.22,0,1807.2,20.21,129.85,13.39,2,1,1,0,0,1,0.2845610800058229,Moderate
